facet_id,raw_facet,normalized_facet,facet_type,conversation_observable,sensitivity,scoring_definition,scoring_anchors,abstention_reason,quality_flag
FACET_340,Control over situations,Control over situations,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Control over situations' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Control over situations through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Control over situations or opposing behavioral tendencies in dialogue.""}",,valid
FACET_341,Time outdoors/day (h),Time outdoors/day (h),external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Time outdoors/day (h)'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_342,Effeteness,Effeteness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Effeteness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Effeteness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Effeteness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_343,Polygenic risk: cardiovascular disease,Polygenic risk: cardiovascular disease,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Polygenic risk: cardiovascular disease'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",valid
FACET_344,Psychological construct: Identity Diffusion level,Psychological construct: Identity Diffusion level,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Psychological construct: Identity Diffusion level'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",valid
FACET_345,Learning through movement,Learning through movement,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Learning through movement' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Learning through movement through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Learning through movement or opposing behavioral tendencies in dialogue.""}",,valid
FACET_346,Caffeine sensitivity gene,Caffeine sensitivity gene,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Caffeine sensitivity gene'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",valid
FACET_347,Hatefulness,Hatefulness,conversational_trait,True,medium,"Evaluates conversational text for evidence of 'Hatefulness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Hatefulness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Hatefulness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_348,Persistence:,Persistence,header_label,False,low,Category header label: 'Persistence'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_349,Psychological construct: Perfectionistic Strivings,Psychological construct: Perfectionistic Strivings,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Psychological construct: Perfectionistic Strivings' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Psychological construct: Perfectionistic Strivings through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Psychological construct: Perfectionistic Strivings or opposing behavioral tendencies in dialogue.""}",,valid
FACET_350,Wake-time consistency,Wake-time consistency,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Wake-time consistency'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_351,Numerical Reasoning:,Numerical Reasoning,header_label,False,low,Category header label: 'Numerical Reasoning'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_352,Social-cognition variable: Mentalizing network activation,Social-cognition variable: Mentalizing network activation,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Social-cognition variable: Mentalizing network activation' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Social-cognition variable: Mentalizing network activation through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Social-cognition variable: Mentalizing network activation or opposing behavioral tendencies in dialogue.""}",,valid
FACET_353,Patriotism,Patriotism,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Patriotism' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Patriotism through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Patriotism or opposing behavioral tendencies in dialogue.""}",,valid
FACET_354,Leadership Styles:,Leadership Styles,header_label,False,low,Category header label: 'Leadership Styles'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_355,Servility,Servility,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Servility' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Servility through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Servility or opposing behavioral tendencies in dialogue.""}",,valid
FACET_356,742. I Ching hexagram 24 resonance level,I Ching hexagram 24 resonance level,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'I Ching hexagram 24 resonance level'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_357,Enneagram Personality Types:,Enneagram Personality Types,header_label,False,low,Category header label: 'Enneagram Personality Types'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_358,Stress Recovery Ability,Stress Recovery Ability,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Stress Recovery Ability' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Stress Recovery Ability through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Stress Recovery Ability or opposing behavioral tendencies in dialogue.""}",,valid
FACET_359,Troubleshooting technical issues,Troubleshooting technical issues,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Troubleshooting technical issues' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Troubleshooting technical issues through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Troubleshooting technical issues or opposing behavioral tendencies in dialogue.""}",,valid
FACET_360,Defense-mechanism tendency: Introjection,Defense-mechanism tendency: Introjection,psychological_trait,False,high,Clinical psychometric construct: 'Defense-mechanism tendency: Introjection'.,,Clinical diagnostic construct requiring accredited psychiatric/psychometric clinical evaluation.,valid
FACET_361,Irritability,Irritability,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Irritability' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Irritability through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Irritability or opposing behavioral tendencies in dialogue.""}",,valid
FACET_362,Travel-companions diversity,Travel-companions diversity,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Travel-companions diversity' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Travel-companions diversity through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Travel-companions diversity or opposing behavioral tendencies in dialogue.""}",,valid
FACET_363,627. Sacred text engagement: Quran surahs memorized,Sacred text engagement: Quran surahs memorized,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Sacred text engagement: Quran surahs memorized'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_364,Trust in others,Trust in others,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Trust in others' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Trust in others through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Trust in others or opposing behavioral tendencies in dialogue.""}",,valid
FACET_365,Gamified-finance-app usage,Gamified-finance-app usage,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Gamified-finance-app usage' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Gamified-finance-app usage through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Gamified-finance-app usage or opposing behavioral tendencies in dialogue.""}",,valid
FACET_366,823. Buddhist practice: Eightfold Path – Right Intention level,Buddhist practice: Eightfold Path – Right Intention level,medical_biomarker,False,clinical_medical,"Medical, biological, or physiological biomarker: 'Buddhist practice: Eightfold Path – Right Intention level'.",,"Requires biological, laboratory, or physiological measurement; unobservable from text.",number_prefix_stripped
FACET_367,Caffeine intake (mg/day),Caffeine intake (mg/day),external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Caffeine intake (mg/day)'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_368,Comfort with Vulnerability,Comfort with Vulnerability,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Comfort with Vulnerability' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Comfort with Vulnerability through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Comfort with Vulnerability or opposing behavioral tendencies in dialogue.""}",,valid
FACET_369,Anticipativeness,Anticipativeness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Anticipativeness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Anticipativeness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Anticipativeness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_370,Additional Common Parameters and Their End Points:,Additional Common Parameters and Their End Points,header_label,False,low,Category header label: 'Additional Common Parameters and Their End Points'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_371,Avoiding:,Avoiding,header_label,False,low,Category header label: 'Avoiding'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_372,Home-security-system presence,Home-security-system presence,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Home-security-system presence'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_373,HEXACO domain: Honesty-Humility,HEXACO domain: Honesty-Humility,conversational_trait,True,low,"Evaluates conversational text for evidence of 'HEXACO domain: Honesty-Humility' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high HEXACO domain: Honesty-Humility through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low HEXACO domain: Honesty-Humility or opposing behavioral tendencies in dialogue.""}",,valid
FACET_374,Eating Habits (Home-Cooked vs. Eating Out),Eating Habits (Home-Cooked vs. Eating Out),conversational_trait,True,low,"Evaluates conversational text for evidence of 'Eating Habits (Home-Cooked vs. Eating Out)' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Eating Habits (Home-Cooked vs. Eating Out) through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Eating Habits (Home-Cooked vs. Eating Out) or opposing behavioral tendencies in dialogue.""}",,valid
FACET_375,Decision-Making Confidence,Decision-Making Confidence,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Decision-Making Confidence' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Decision-Making Confidence through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Decision-Making Confidence or opposing behavioral tendencies in dialogue.""}",,valid
FACET_376,Alignment with societal roles,Alignment with societal roles,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Alignment with societal roles' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Alignment with societal roles through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Alignment with societal roles or opposing behavioral tendencies in dialogue.""}",,valid
FACET_377,Connectedness: Belief in interconnections,Connectedness: Belief in interconnections,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Connectedness: Belief in interconnections' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Connectedness: Belief in interconnections through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Connectedness: Belief in interconnections or opposing behavioral tendencies in dialogue.""}",,valid
FACET_378,Quirkiness,Quirkiness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Quirkiness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Quirkiness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Quirkiness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_379,Creative resilience,Creative resilience,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Creative resilience' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Creative resilience through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Creative resilience or opposing behavioral tendencies in dialogue.""}",,valid
FACET_380,Rapid cognitive processing,Rapid cognitive processing,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Rapid cognitive processing' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Rapid cognitive processing through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Rapid cognitive processing or opposing behavioral tendencies in dialogue.""}",,valid
FACET_381,Cordiality,Cordiality,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Cordiality' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Cordiality through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Cordiality or opposing behavioral tendencies in dialogue.""}",,valid
FACET_382,Types of Mindfulness Techniques Used,Types of Mindfulness Techniques Used,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Types of Mindfulness Techniques Used' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Types of Mindfulness Techniques Used through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Types of Mindfulness Techniques Used or opposing behavioral tendencies in dialogue.""}",,valid
FACET_383,Economic reasoning,Economic reasoning,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Economic reasoning' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Economic reasoning through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Economic reasoning or opposing behavioral tendencies in dialogue.""}",,valid
FACET_384,Conformity,Conformity,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Conformity' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Conformity through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Conformity or opposing behavioral tendencies in dialogue.""}",,valid
FACET_385,Pet-enrichment activities count,Pet-enrichment activities count,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Pet-enrichment activities count'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
FACET_386,Aestheticism,Aestheticism,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Aestheticism' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Aestheticism through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Aestheticism or opposing behavioral tendencies in dialogue.""}",,valid
FACET_387,Type of Support Preferred (Emotional vs. Practical),Type of Support Preferred (Emotional vs. Practical),conversational_trait,True,low,"Evaluates conversational text for evidence of 'Type of Support Preferred (Emotional vs. Practical)' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Type of Support Preferred (Emotional vs. Practical) through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Type of Support Preferred (Emotional vs. Practical) or opposing behavioral tendencies in dialogue.""}",,valid
FACET_388,Mental Arithmetic Speed,Mental Arithmetic Speed,cognitive_skill_test,False,medium,Standardized cognitive or psychomotor test metric: 'Mental Arithmetic Speed'.,,Requires a standardized psychometric testing task or timed cognitive exam.,valid
FACET_389,Patience: Resistance to anger,Patience: Resistance to anger,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Patience: Resistance to anger' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Patience: Resistance to anger through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Patience: Resistance to anger or opposing behavioral tendencies in dialogue.""}",,valid
FACET_390,Flawlessness,Flawlessness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Flawlessness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Flawlessness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Flawlessness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_391,Self-Efficacy,Self-Efficacy,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Self-Efficacy' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Self-Efficacy through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Self-Efficacy or opposing behavioral tendencies in dialogue.""}",,valid
FACET_392,Computer Skills:,Computer Skills,header_label,False,low,Category header label: 'Computer Skills'. Not an evaluable individual facet.,,"Category header or structural section label, not an individual scoreable trait.",header_row
FACET_393,899. Jewish spiritual metric: Shabbat candle-lighting consistency,Jewish spiritual metric: Shabbat candle-lighting consistency,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Jewish spiritual metric: Shabbat candle-lighting consistency'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_394,Spelling Accuracy,Spelling Accuracy,cognitive_skill_test,False,medium,Standardized cognitive or psychomotor test metric: 'Spelling Accuracy'.,,Requires a standardized psychometric testing task or timed cognitive exam.,valid
FACET_395,793. Sufi practice: Dhikr repetitions / day,Sufi practice: Dhikr repetitions / day,esoteric_spiritual,False,sensitive_personal,Esoteric/spiritual practice or belief metric: 'Sufi practice: Dhikr repetitions / day'.,,"Esoteric, ritual, or spiritual metric not objectively evaluable from standard dialogue text.",number_prefix_stripped
FACET_396,Peacefulness,Peacefulness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Peacefulness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Peacefulness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Peacefulness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_397,Doggedness,Doggedness,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Doggedness' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Doggedness through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Doggedness or opposing behavioral tendencies in dialogue.""}",,valid
FACET_398,Decency,Decency,conversational_trait,True,low,"Evaluates conversational text for evidence of 'Decency' based on language style, tone, expressed sentiment, and interpersonal posture.","{""high"": ""Demonstrates clear, consistent evidence of high Decency through explicit statements, tone, or interaction pattern."", ""low"": ""Demonstrates explicit evidence of low Decency or opposing behavioral tendencies in dialogue.""}",,valid
FACET_399,Processed-food frequency,Processed-food frequency,external_biographical,False,sensitive_personal,"Objective historical, lifestyle, or biographical tracking metric: 'Processed-food frequency'.",,"Requires objective external tracking, sensor data, or historical log verification.",valid
